id,label,keyframes
signer15_sample422,116,"[20, 29, 33]"
signer15_sample423,160,"[20, 24, 29, 33, 37]"
signer15_sample424,113,"[24, 30]"
signer15_sample425,75,"[17, 29, 35]"
signer15_sample426,167,"[40, 49, 53]"
signer15_sample427,6,"[19, 28, 32]"
signer15_sample428,185,"[17, 21, 25, 31, 35, 40]"
signer15_sample429,140,"[12, 24, 37, 49]"
signer15_sample430,48,"[21, 25, 29, 33, 37]"
signer15_sample431,36,"[22, 26, 32]"
signer15_sample432,132,"[34, 38]"
signer15_sample433,97,"[21, 26, 38]"
signer15_sample434,222,"[11, 22, 33, 44]"
signer15_sample435,142,"[21, 33]"
signer15_sample436,58,"[22, 27, 44]"
signer15_sample437,138,"[29, 38]"
signer15_sample438,99,"[32, 36]"
signer15_sample439,91,"[26, 30]"
signer15_sample440,71,"[25, 29, 34]"
signer15_sample441,87,"[20, 24, 36, 40]"
signer15_sample442,155,"[19, 23, 27, 32, 36, 41, 45]"
signer15_sample443,2,"[22, 27, 32, 36, 45]"
signer15_sample444,218,"[44, 55]"
signer15_sample445,208,"[19, 24, 29]"
signer15_sample446,149,"[34, 44]"
signer15_sample447,135,"[23, 27, 31, 35, 41]"
signer15_sample448,3,"[19, 36, 44]"
signer17_sample1,221,[16]
signer17_sample2,141,"[17, 44, 49]"
signer17_sample3,121,"[23, 28, 32, 36, 40, 44, 48]"
signer17_sample4,96,"[21, 25, 29, 33]"
signer17_sample5,129,"[21, 27, 31, 35, 42, 47, 52]"
signer17_sample6,50,"[31, 35]"
signer17_sample7,37,"[34, 38]"
signer17_sample8,64,"[24, 30, 35]"
signer17_sample9,89,"[20, 24, 31, 46]"
signer17_sample10,13,"[24, 29, 36]"
signer17_sample11,138,"[18, 30, 36]"
signer17_sample12,130,"[18, 24, 28, 40, 54]"
signer17_sample13,193,"[19, 23, 27, 31, 37]"
signer17_sample14,222,"[11, 22, 32, 43]"
signer17_sample15,14,"[21, 36, 40]"
signer17_sample16,185,"[18, 22, 26, 30]"
signer17_sample17,136,"[10, 24, 30, 34]"
signer17_sample18,104,"[21, 39, 43, 47, 51]"
signer17_sample19,44,"[19, 28, 34, 40]"
signer17_sample20,92,"[24, 37]"
signer17_sample21,86,"[19, 31]"
signer17_sample22,12,"[12, 25, 37, 50]"
signer17_sample23,185,"[18, 22, 27]"
signer17_sample24,40,"[25, 29]"
signer17_sample25,146,"[23, 27]"
signer17_sample26,75,"[21, 35]"
signer17_sample27,169,"[24, 28, 48]"
signer17_sample28,74,"[14, 18, 43, 47]"
signer17_sample29,67,"[23, 28, 32, 36]"
signer17_sample30,187,[42]
signer17_sample31,126,"[23, 27, 32]"
signer17_sample32,66,"[23, 29, 34]"
signer17_sample33,44,"[19, 33, 39, 43]"
signer17_sample34,219,[35]
signer17_sample35,52,"[23, 27, 32, 37]"
signer17_sample36,140,"[11, 21, 32, 42]"
signer17_sample37,33,"[18, 22, 26, 30, 34, 44]"
signer17_sample38,29,"[20, 24, 28, 32]"
signer17_sample39,62,"[22, 26, 31, 36, 41, 48]"
signer17_sample40,158,[23]
signer17_sample41,10,"[20, 24, 29, 33, 37, 41]"
signer17_sample42,193,"[19, 23, 29, 33, 37, 41]"
signer17_sample43,155,"[35, 39, 44]"
signer17_sample44,82,"[20, 26, 31, 35, 39]"
signer17_sample45,65,[23]
signer17_sample46,66,"[21, 25, 29]"
signer17_sample47,208,"[20, 24, 28, 32, 36, 41]"
signer17_sample48,91,"[30, 39]"
signer17_sample49,213,[38]
signer17_sample50,40,"[24, 31, 37]"
signer17_sample51,28,"[20, 24, 39]"
signer17_sample52,192,"[21, 25, 31, 35, 39]"
signer17_sample53,190,"[18, 22, 26, 30, 34]"
signer17_sample54,175,"[28, 32]"
signer17_sample55,57,"[21, 37, 42]"
signer17_sample56,1,[29]
signer17_sample57,55,[26]
signer17_sample58,115,"[26, 41]"
signer17_sample59,184,"[18, 23, 27, 41, 46]"
signer17_sample60,106,"[20, 25, 29, 33, 38]"
signer17_sample61,166,"[19, 25, 31, 37, 41, 56]"
signer17_sample62,74,"[12, 16, 21, 46]"
signer17_sample63,137,"[28, 32]"
signer17_sample64,125,"[20, 24, 34]"
signer17_sample65,12,[31]
signer17_sample66,67,"[25, 29, 33, 37]"
signer17_sample67,192,"[28, 36, 40]"
signer17_sample68,47,"[23, 27, 31]"
signer17_sample69,83,"[27, 55]"
signer17_sample70,143,"[22, 28, 37]"
signer17_sample71,172,"[23, 27, 31, 35]"
signer17_sample72,53,"[20, 26, 30, 34]"
signer17_sample73,30,[27]
signer17_sample74,128,[26]
signer17_sample75,220,"[15, 19, 23, 27, 38]"
signer17_sample76,78,"[28, 39]"
signer17_sample77,131,"[19, 25, 30]"
signer17_sample78,47,"[24, 29, 33]"
signer17_sample79,81,[33]
signer17_sample80,32,"[27, 32]"
signer17_sample81,8,[30]
signer17_sample82,216,"[18, 35, 40, 45]"
signer17_sample83,145,"[19, 23, 29]"
signer17_sample84,29,"[23, 27, 32, 37]"
signer17_sample85,164,"[18, 22, 26, 31, 35, 48]"
signer17_sample86,90,"[7, 15, 22, 30]"
signer17_sample87,194,[30]
signer17_sample88,150,"[19, 35, 39]"
signer17_sample89,180,"[24, 33, 37, 43]"
signer17_sample90,77,[31]
signer17_sample91,52,"[23, 27, 31, 35, 39]"
signer17_sample92,203,"[19, 23, 27, 31, 35, 39]"
signer17_sample93,149,[23]
signer17_sample94,68,[15]
signer17_sample95,179,"[35, 39, 43]"
signer17_sample96,54,"[20, 25, 29, 36]"
signer17_sample97,170,"[20, 28, 32, 36]"
signer17_sample98,105,"[25, 32, 40]"
signer17_sample99,64,[33]
signer17_sample100,5,"[28, 33, 47]"
signer17_sample101,7,"[18, 22, 28, 33, 37]"
signer17_sample102,38,"[32, 36]"
signer17_sample103,122,"[17, 23, 27, 36]"
signer17_sample104,200,"[18, 22, 28, 32, 36, 42]"
signer17_sample105,30,"[25, 30, 37]"
signer17_sample106,213,[35]
signer17_sample107,3,"[15, 20, 30, 40, 44]"
signer17_sample108,115,"[26, 45]"
signer17_sample109,37,"[28, 35]"
signer17_sample110,23,"[25, 29, 35]"
signer17_sample111,129,"[21, 25, 30, 34, 42, 46, 52]"
signer17_sample112,108,"[9, 18, 28, 37]"
signer17_sample113,178,"[20, 24, 31, 37, 41]"
signer17_sample114,107,"[26, 31, 35]"
signer17_sample115,212,"[21, 32, 37]"
signer17_sample116,222,"[10, 21, 31, 42]"
signer17_sample117,144,"[20, 25, 29, 33, 37]"
signer17_sample118,167,"[17, 23, 30, 55]"
signer17_sample119,92,"[33, 37]"
signer17_sample120,202,"[28, 36]"
signer17_sample121,215,"[22, 27, 33, 43]"
signer17_sample122,19,[25]
signer17_sample123,195,"[16, 27, 34]"
signer17_sample124,54,"[25, 29]"
signer17_sample125,31,"[23, 45]"
signer17_sample126,21,"[16, 20, 24]"
signer17_sample127,177,"[24, 28]"
signer17_sample128,194,"[11, 21, 32, 42]"
signer17_sample129,122,"[18, 26, 30, 35]"
signer17_sample130,148,"[18, 52]"
signer17_sample131,72,"[23, 45, 49]"
signer17_sample132,150,"[20, 34, 39]"
signer17_sample133,11,"[12, 24, 36, 48]"
signer17_sample134,127,"[20, 24, 28, 32, 37]"
signer17_sample135,96,"[20, 25, 29, 33]"
signer17_sample136,101,"[18, 32]"
signer17_sample137,174,"[33, 37]"
signer17_sample138,147,"[20, 35, 39, 43]"
signer17_sample139,56,[30]
signer17_sample140,48,"[22, 28, 33, 37, 41, 45]"
signer17_sample141,197,"[24, 29, 34, 39, 43]"
signer17_sample142,134,"[20, 25, 29, 34]"
signer17_sample143,69,"[26, 30, 36]"
signer17_sample144,25,[29]
signer17_sample145,79,"[13, 30, 42]"
signer17_sample146,63,"[22, 30, 35]"
signer17_sample147,204,"[25, 33]"
signer17_sample148,55,"[20, 24, 28, 32]"
signer17_sample149,49,"[20, 24, 30, 39, 43]"
signer17_sample150,181,"[12, 23, 35, 46]"
signer17_sample151,131,"[21, 25, 37]"
signer17_sample152,94,[35]
signer17_sample153,48,"[23, 28, 33, 38, 42, 47]"
signer17_sample154,152,"[18, 23, 27, 31, 35, 57]"
signer17_sample155,6,"[21, 32, 36, 40]"
signer17_sample156,128,"[26, 33]"
signer17_sample157,204,"[22, 27, 34]"
signer17_sample158,76,"[14, 35]"
signer17_sample159,27,[27]
signer17_sample160,216,"[23, 33, 39, 44]"
signer17_sample161,111,"[19, 23, 27, 36, 42, 46]"
signer17_sample162,141,"[18, 43, 48]"
signer17_sample163,223,[39]
signer17_sample164,27,"[28, 40, 51]"
signer17_sample165,50,[33]
signer17_sample166,25,"[25, 35]"
signer17_sample167,63,[30]
signer17_sample168,121,"[23, 30, 34, 38, 42]"
signer17_sample169,60,"[19, 24, 33, 37, 41]"
signer17_sample170,94,"[20, 25, 29, 33]"
signer17_sample171,51,"[21, 26, 30, 38]"
signer17_sample172,39,"[23, 34, 39]"
signer17_sample173,223,"[27, 40]"
signer17_sample174,26,"[20, 24, 32, 36, 41]"
signer17_sample175,199,"[20, 25, 39]"
signer17_sample176,180,[35]
signer17_sample177,91,[32]
signer17_sample178,68,"[21, 26, 30]"
signer17_sample179,217,"[19, 23, 28, 32, 36]"
signer17_sample180,211,"[25, 30, 35]"
signer17_sample181,53,"[24, 29, 33]"
signer17_sample182,163,"[25, 30, 34, 38, 42]"
signer17_sample183,210,"[21, 35]"
signer17_sample184,20,"[20, 24, 28, 32, 37]"
signer17_sample185,132,"[28, 35, 39, 43]"
signer17_sample186,98,"[26, 32]"
signer17_sample187,151,"[23, 29, 35, 39, 56]"
signer17_sample188,58,"[19, 47]"
signer17_sample189,107,"[24, 31, 39]"
signer17_sample190,116,"[20, 25, 29, 33, 37]"
signer17_sample191,224,"[33, 39]"
signer17_sample192,80,[22]
signer17_sample193,148,[52]
signer17_sample194,171,[26]
signer17_sample195,221,"[16, 21, 39]"
signer17_sample196,39,"[10, 20, 31, 41]"
signer17_sample197,70,"[12, 25, 37, 50]"
signer17_sample198,202,"[20, 32, 38, 42]"
signer17_sample199,136,"[37, 41]"
signer17_sample200,124,"[35, 40, 46]"
signer17_sample201,156,"[18, 23, 28, 32, 39]"
signer17_sample202,86,"[19, 33]"
signer17_sample203,157,[28]
signer17_sample204,147,"[22, 41]"
signer17_sample205,211,"[23, 27, 33, 37]"
signer17_sample206,75,[26]
signer17_sample207,214,"[24, 28, 33]"
signer17_sample208,146,"[19, 26, 30, 34, 39, 52]"
signer17_sample209,116,"[20, 26, 30, 36]"
signer17_sample210,42,"[14, 29, 44, 48]"
signer17_sample211,1,"[22, 29, 35, 51]"
signer17_sample212,10,"[11, 19, 23, 28, 32, 36, 40, 45]"
signer17_sample213,111,"[17, 25, 36]"
signer17_sample214,181,"[22, 26, 42]"
signer17_sample215,157,[31]
signer17_sample216,110,"[26, 40]"
signer17_sample217,173,"[25, 30, 37, 43]"
signer17_sample218,113,"[19, 26, 34, 39]"
signer17_sample219,220,"[20, 24, 42, 46]"
signer17_sample220,165,"[22, 26, 30, 35]"
signer17_sample221,119,"[28, 46, 51]"
signer17_sample222,186,"[10, 20, 29, 39]"
signer17_sample223,196,"[20, 24, 33, 45, 49]"
signer17_sample224,152,"[20, 36]"
signer17_sample225,59,"[20, 24, 36]"
signer17_sample226,6,"[19, 29, 33, 37]"
signer17_sample227,98,"[31, 35, 46]"
signer17_sample228,84,"[19, 27, 31]"
signer17_sample229,190,"[19, 23, 28, 33]"
signer17_sample230,186,[38]
signer17_sample231,160,"[22, 26, 30, 34, 38, 43, 48]"
signer17_sample232,173,"[25, 30, 34, 39]"
signer17_sample233,162,"[19, 23, 27]"
signer17_sample234,161,"[31, 45]"
signer17_sample235,57,[36]
signer17_sample236,72,"[23, 43]"
signer17_sample237,219,[25]
signer17_sample238,225,"[26, 30]"
signer17_sample239,18,"[25, 39, 43, 47]"
signer17_sample240,179,"[19, 32, 37]"
signer17_sample241,117,"[21, 26, 30]"
signer17_sample242,135,"[22, 29, 33]"
signer17_sample243,0,"[19, 26, 38, 43]"
signer17_sample244,209,"[20, 27]"
signer17_sample245,171,"[33, 38]"
signer17_sample246,201,"[18, 23, 40]"
signer17_sample247,59,"[28, 46]"
signer17_sample248,164,"[19, 23, 27, 32, 36, 46]"
signer17_sample249,214,"[20, 29]"
signer17_sample250,161,"[27, 34, 45]"
signer17_sample251,182,"[12, 23, 35, 46]"
signer17_sample252,183,"[20, 24, 38, 42]"
signer17_sample253,73,"[23, 32, 37, 42]"
signer17_sample254,212,"[18, 23, 33, 38]"
signer17_sample255,151,"[21, 25, 29, 54]"
signer17_sample256,69,"[26, 32]"
signer17_sample257,5,[32]
signer17_sample258,0,"[8, 33]"
signer17_sample259,41,"[25, 32, 36, 41, 48, 52]"
signer17_sample260,22,"[18, 22, 28, 35, 39]"
signer17_sample261,210,"[23, 35]"
signer17_sample262,14,"[11, 15, 31, 36]"
signer17_sample263,178,"[21, 25, 29, 38, 42]"
signer17_sample264,49,"[22, 39, 43, 60]"
signer17_sample265,217,"[18, 23, 27, 36]"
signer17_sample266,218,"[19, 23]"
signer17_sample267,85,[22]
signer17_sample268,138,"[20, 28, 35, 43]"
signer17_sample269,73,[32]
signer17_sample270,163,"[25, 29, 33, 37, 41, 45]"
signer17_sample271,106,"[22, 26, 32, 39, 47]"
signer17_sample272,16,[23]
signer17_sample273,124,"[24, 28, 35, 40, 44, 50]"
signer17_sample274,24,"[20, 28, 33]"
signer17_sample275,187,[34]
signer17_sample276,123,"[25, 32]"
signer17_sample277,93,"[21, 25, 32]"
signer17_sample278,125,"[34, 38]"
signer17_sample279,198,"[19, 23, 30, 34, 38, 42]"
signer17_sample280,46,"[21, 33, 39]"
signer17_sample281,82,"[20, 24, 28, 32, 36, 40]"
signer17_sample282,203,"[21, 25, 29, 33, 37, 43]"
signer17_sample283,225,"[21, 28]"
signer17_sample284,15,"[18, 24, 28]"
signer17_sample285,93,"[23, 37]"
signer17_sample286,9,"[15, 19, 23, 27, 31]"
signer17_sample287,114,"[18, 26, 31, 35]"
signer17_sample288,112,"[22, 32]"
signer17_sample289,208,"[24, 28, 32, 36]"
signer17_sample290,166,"[24, 30, 34, 38, 43, 48]"
signer17_sample291,218,"[12, 19]"
signer17_sample292,17,[24]
signer17_sample293,135,"[16, 21, 25, 30, 35]"
signer17_sample294,21,"[21, 25]"
signer17_sample295,198,"[23, 29, 33, 37]"
signer17_sample296,99,"[23, 27, 31, 36]"
signer17_sample297,120,"[21, 26, 30, 34]"
signer17_sample298,191,[38]
signer17_sample299,158,[17]
signer17_sample300,109,"[17, 21, 31, 36, 40]"
signer17_sample301,100,"[18, 36, 40]"
signer17_sample302,20,"[19, 23, 27, 31, 35, 39]"
signer17_sample303,51,"[20, 25, 29, 33]"
signer17_sample304,32,"[27, 32, 36]"
signer17_sample305,60,"[16, 33, 37, 41]"
signer17_sample306,36,"[25, 29, 33, 37, 41, 45, 51]"
signer17_sample307,103,"[27, 32, 36]"
signer17_sample308,182,[52]
signer17_sample309,2,"[23, 27, 31, 40]"
signer17_sample310,62,"[17, 21, 26, 32]"
signer17_sample311,77,"[23, 28, 35]"
signer17_sample312,102,"[21, 26, 45, 49, 53]"
signer17_sample313,101,"[19, 32]"
signer17_sample314,191,"[38, 42]"
signer17_sample315,9,"[19, 23, 28, 33, 37]"
signer17_sample316,165,"[20, 24, 28]"
signer17_sample317,167,"[10, 14, 22, 48]"
signer17_sample318,139,"[19, 24, 28, 33, 37]"
signer17_sample319,45,"[27, 31, 41]"
signer17_sample320,58,"[14, 36, 46, 51]"
signer17_sample321,174,"[32, 38]"
signer17_sample322,78,"[10, 20, 29, 39]"
signer17_sample323,205,[29]
signer17_sample324,159,"[61, 67, 73, 81]"
signer17_sample325,160,"[21, 28, 32, 38, 42]"
signer17_sample326,189,[37]
signer17_sample327,70,"[13, 26, 40, 53]"
signer17_sample328,19,"[15, 26, 37]"
signer17_sample329,184,"[17, 22, 26, 35, 42, 46]"
signer17_sample330,102,"[23, 29, 43, 47, 51, 60]"
signer17_sample331,200,"[19, 24, 32]"
signer17_sample332,81,"[18, 30]"
signer17_sample333,88,[33]
signer17_sample334,35,[54]
signer17_sample335,88,[28]
signer17_sample336,142,"[25, 31, 37, 42]"
signer17_sample337,15,[29]
signer17_sample338,17,"[22, 28]"
signer17_sample339,176,"[23, 27, 33, 43, 47]"
signer17_sample340,153,"[13, 17, 21, 26]"
signer17_sample341,2,"[23, 27, 34]"
signer17_sample342,71,"[22, 26, 31, 35]"
signer17_sample343,26,"[14, 19, 27, 31]"
signer17_sample344,207,"[17, 21, 26, 40, 44, 48]"
signer17_sample345,100,"[19, 31, 39]"
signer17_sample346,215,[44]
signer17_sample347,35,"[13, 26, 40, 53]"
signer17_sample348,139,"[24, 28, 32, 37]"
signer17_sample349,18,"[24, 32, 37, 41, 46]"
signer17_sample350,133,"[22, 27, 31, 35]"
signer17_sample351,188,"[19, 24]"
signer17_sample352,114,"[26, 30, 34, 38]"
signer17_sample353,176,"[19, 26, 32, 43]"
signer17_sample354,83,[20]
signer17_sample355,11,"[13, 26, 39, 52]"
signer17_sample356,85,"[22, 27, 31, 37]"
signer17_sample357,162,"[23, 27, 32]"
signer17_sample358,123,"[25, 31, 37]"
signer17_sample359,46,"[20, 39]"
signer17_sample360,196,"[21, 25, 44]"
signer17_sample361,149,[45]
signer17_sample362,154,"[24, 28]"
signer17_sample363,13,"[19, 28]"
signer17_sample364,3,"[20, 33, 45]"
signer17_sample365,103,"[22, 30, 39]"
signer17_sample366,23,[28]
signer17_sample367,155,"[30, 44]"
signer17_sample368,109,"[19, 30, 34, 40, 44]"
signer17_sample369,34,"[19, 49]"
signer17_sample370,36,"[25, 29, 33, 40, 45]"
signer17_sample371,156,"[17, 25, 29, 33, 38, 42, 47]"
signer17_sample372,189,"[17, 22, 37]"
signer17_sample373,117,"[22, 30, 34]"
signer17_sample374,108,"[29, 44]"
signer17_sample375,76,"[19, 27, 34, 38]"
signer17_sample376,56,[30]
signer17_sample377,80,"[23, 40]"
signer17_sample378,110,"[23, 31, 35, 39]"
signer17_sample379,120,"[21, 27, 33]"
signer17_sample380,99,"[25, 30, 35, 40]"
signer17_sample381,112,"[24, 30, 34, 39, 44]"
signer17_sample382,154,"[20, 24, 29, 33]"
signer17_sample383,183,"[18, 24, 35]"
signer17_sample384,8,"[25, 32]"
signer17_sample385,22,"[18, 28, 36]"
signer17_sample386,28,"[21, 25, 38]"
signer17_sample387,45,"[25, 30, 34]"
signer17_sample388,24,"[19, 29, 35]"
signer17_sample389,168,"[20, 26]"
signer17_sample390,4,"[18, 24]"
signer17_sample391,137,"[21, 28, 32]"
signer17_sample392,127,"[22, 28, 32, 38]"
signer17_sample393,33,"[22, 26, 30, 35, 39, 48, 54]"
signer17_sample394,177,[29]
signer17_sample395,90,"[7, 15, 22, 30]"
signer17_sample396,42,[44]
signer17_sample397,199,"[33, 38]"
signer17_sample398,34,[20]
signer17_sample399,65,"[25, 29]"
signer17_sample400,113,"[20, 24, 31, 35, 41]"
signer17_sample401,224,"[32, 36]"
signer17_sample402,130,"[17, 36, 49, 53]"
signer17_sample403,172,"[21, 25, 31]"
signer17_sample404,43,[27]
signer17_sample405,104,"[23, 39, 43, 47, 54]"
signer17_sample406,209,"[23, 27]"
signer17_sample407,84,[31]
signer17_sample408,4,"[13, 18, 23, 55, 59]"
signer17_sample409,89,"[20, 25, 34, 38, 58]"
signer17_sample410,159,"[43, 48, 59, 63, 68]"
signer17_sample411,207,"[17, 21, 25, 34, 38, 43, 47, 51]"
signer17_sample412,142,"[25, 29, 36, 45]"
signer17_sample413,97,"[31, 35]"
signer17_sample414,16,"[27, 32]"
signer17_sample415,143,"[18, 22, 26, 34, 40]"
signer17_sample416,133,"[19, 24, 28, 32, 36]"
signer17_sample417,38,"[24, 28, 37, 41]"
signer17_sample418,145,"[17, 26, 30]"
signer17_sample419,41,"[28, 41, 52]"
signer17_sample420,168,[25]
signer17_sample421,79,"[16, 33, 42]"
signer17_sample422,170,"[19, 29, 33, 40]"
signer17_sample423,71,"[22, 27, 32, 36, 41]"
signer17_sample424,126,"[22, 26, 30, 35]"
signer17_sample425,119,"[41, 52]"
signer17_sample426,195,"[13, 32, 36]"
signer17_sample427,7,"[19, 23, 29, 33, 38]"
signer17_sample428,201,"[21, 44, 50, 54]"
signer17_sample429,169,"[27, 32, 46]"
signer17_sample430,97,"[26, 37]"
signer17_sample431,153,"[17, 21, 27]"
signer17_sample432,31,"[22, 26, 44, 48]"
signer17_sample433,205,"[27, 33]"
signer17_sample434,140,"[9, 18, 28, 37]"
signer17_sample435,43,[31]
signer17_sample436,197,"[21, 31]"
signer17_sample437,144,"[19, 24, 28, 32, 36]"
signer17_sample438,188,"[11, 22, 33, 44]"
signer17_sample439,134,"[21, 25, 29, 33, 37]"
signer17_sample440,175,"[24, 30, 34]"
signer17_sample441,132,"[31, 36, 40]"
signer19_sample1,47,"[22, 28, 32, 36, 40, 44, 48, 53]"
signer19_sample2,83,"[19, 25, 29, 56]"
signer19_sample3,153,"[17, 21, 29]"
signer19_sample4,128,"[20, 24, 28, 32, 39, 46]"
signer19_sample5,199,"[24, 29, 34, 43]"
signer19_sample6,164,"[18, 27, 32, 37]"
signer19_sample7,27,[21]
signer19_sample8,181,"[15, 31, 46, 62]"
signer19_sample9,225,"[20, 29, 34]"
signer19_sample10,99,"[27, 31]"
signer19_sample11,43,"[23, 32, 37]"
signer19_sample12,217,"[27, 33]"
signer19_sample13,70,"[29, 33]"
signer19_sample14,46,"[20, 33, 41, 57, 63, 67]"
signer19_sample15,119,[52]
signer19_sample16,92,[37]
signer19_sample17,222,[56]
signer19_sample18,176,"[20, 27, 39, 50, 56]"
signer19_sample19,170,"[25, 37, 41]"
signer19_sample20,118,"[18, 34, 54]"
signer19_sample21,106,"[24, 28, 32, 36, 40, 45]"
signer19_sample22,38,"[22, 26, 30, 34]"
signer19_sample23,54,"[22, 29, 34]"
signer19_sample24,151,"[22, 26, 33, 54, 58, 62]"
signer19_sample25,76,"[16, 20, 25, 31, 35]"
signer19_sample26,194,[44]
signer19_sample27,159,"[24, 33]"
signer19_sample28,140,"[25, 33]"
signer19_sample29,88,"[26, 41, 46]"
signer19_sample30,73,"[11, 22, 32, 43]"
signer19_sample31,133,"[18, 22, 26, 30, 34, 38, 42, 46, 50]"
signer19_sample32,203,"[18, 22, 26, 37, 42]"
signer19_sample33,24,"[28, 32, 40, 44]"
signer19_sample34,27,"[33, 43]"
signer19_sample35,145,"[20, 24, 32, 37, 47, 53, 58]"
signer19_sample36,149,"[17, 34, 51, 68]"
signer19_sample37,54,"[18, 22, 26, 31]"
signer19_sample38,206,"[9, 14, 18, 22, 30, 40]"
signer19_sample39,20,"[17, 21, 43]"
signer19_sample40,223,"[20, 39]"
signer19_sample41,153,"[17, 22, 26, 30]"
signer19_sample42,81,"[20, 26, 38, 44]"
signer19_sample43,49,"[36, 40, 64]"
signer19_sample44,44,"[19, 33, 37]"
signer19_sample45,206,"[10, 29, 33, 37]"
signer19_sample46,136,"[10, 14, 23, 27, 31]"
signer19_sample47,212,"[17, 21, 25, 33, 37, 44, 48]"
signer19_sample48,151,"[18, 28, 32, 42]"
signer19_sample49,63,"[29, 33]"
signer19_sample50,213,[45]
signer19_sample51,63,"[14, 23, 28]"
signer19_sample52,57,"[35, 39]"
signer19_sample53,211,"[23, 40, 44]"
signer19_sample54,111,"[21, 25, 36, 43]"
signer19_sample55,42,"[7, 18, 22, 26, 32, 38, 46, 50, 60]"
signer19_sample56,130,"[16, 23, 27, 50]"
signer19_sample57,207,"[15, 19, 23, 27, 37, 45, 51]"
signer19_sample58,59,"[32, 36]"
signer19_sample59,43,"[24, 29, 33, 39]"
signer19_sample60,178,"[23, 31, 39, 43, 47, 51]"
signer19_sample61,167,"[43, 54, 58, 63]"
signer19_sample62,94,"[27, 31]"
signer19_sample63,90,"[27, 31, 37, 54]"
signer19_sample64,216,"[29, 39, 43, 47, 54, 68]"
signer19_sample65,185,"[19, 24, 29, 33, 39, 43, 47, 54]"
signer19_sample66,21,"[24, 28, 55, 59, 64]"
signer19_sample67,121,"[24, 28, 37, 41, 45, 49]"
signer19_sample68,128,"[17, 34, 43, 47]"
signer19_sample69,61,"[18, 22, 33, 37, 41]"
signer19_sample70,37,"[37, 42, 46, 52, 57]"
signer19_sample71,154,"[16, 20, 24, 28]"
signer19_sample72,12,[31]
signer19_sample73,159,"[9, 45, 50, 68, 74]"
signer19_sample74,154,"[24, 30]"
signer19_sample75,199,"[26, 30, 34, 39, 44]"
signer19_sample76,189,"[12, 16]"
signer19_sample77,96,"[14, 20, 27, 34]"
signer19_sample78,31,"[19, 24, 29, 34, 38, 43, 67, 71]"
signer19_sample79,67,"[21, 25, 33, 37, 41]"
signer19_sample80,7,"[19, 23, 29, 33, 37]"
signer19_sample81,23,"[14, 27, 31, 57]"
signer19_sample82,62,"[21, 25, 29, 33, 37]"
signer19_sample83,188,"[19, 35, 40]"
signer19_sample84,71,"[13, 28, 32, 36]"
signer19_sample85,17,"[19, 25, 29, 33, 38]"
signer19_sample86,105,"[32, 37]"
signer19_sample87,225,"[31, 37, 44]"
signer19_sample88,87,"[18, 22, 45]"
signer19_sample89,144,"[9, 13, 17, 22, 26, 47]"
signer19_sample90,223,"[12, 21, 38, 42, 66, 84]"
signer19_sample91,104,"[17, 34, 42, 46, 50, 54, 59]"
signer19_sample92,218,"[11, 15, 56]"
signer19_sample93,179,"[19, 36, 47]"
signer19_sample94,209,"[25, 29]"
signer19_sample95,18,"[22, 26, 35, 42, 55, 59, 63]"
signer19_sample96,95,"[19, 23, 27, 31, 35, 41, 45, 49]"
signer19_sample97,36,"[8, 42, 46, 61]"
